,Area Served,Callsign,Frequency(MHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Technical Specification Number,Licence Number,Site id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Status,Deg,Min,Sec,Deg1,Min1,Sec1,Latitude in degrees,Longitude in degrees
1633,Mt Marion Mine,6FMS,102.9,Retransmission,V,20,OD,25.0,12000640,10652679,9028290,Mt Marion Mine Site 5 km NE of Coolgardie- Esperance Highway KARRAMINDIE,0,0,0,31 4 47S,121 26 14E,WA,,,,Expired,31,4,47,121,26,14,31.079722222222223,121.43722222222223
1634,Mt St Leonard,8SAT,106.3,Commercial,M,40,DA,24.0,10005934,1151947,36223,Telstra site  MT ST LEONARD,0,0,0,37 34 3S,145 31 32E,VIC,10147.0,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,,Issued,37,34,3,145,31,32,37.5675,145.52555555555557
1635,Mt Whaleback Mine,6ABCRR,102.5,Retransmission,V,10,OD,20.0,1133440,1973373,151605,Broadcast Site MT WHALEBACK,0,0,0,23 21 53S,119 40 57E,WA,,,,Issued,23,21,53,119,40,57,23.364722222222223,119.6825
1636,Mt Whaleback Mine,6FMS,104.1,Retransmission,V,10,OD,20.0,1133441,1973374,151605,Broadcast Site MT WHALEBACK,0,0,0,23 21 53S,119 40 57E,WA,,,,Issued,23,21,53,119,40,57,23.364722222222223,119.6825
1637,Mt Whaleback Mine,6NEW,105.7,Retransmission,V,10,OD,20.0,1133442,1973375,151605,Broadcast Site MT WHALEBACK,0,0,0,23 21 53S,119 40 57E,WA,,,,Issued,23,21,53,119,40,57,23.364722222222223,119.6825
1638,Mudgee,2GEE,93.1,Commercial,M,30,OD,10000.0,10002539,1159512,151198,Broadcast/Country Energy Site Magpie Hill Gulgong MUDGEE,0,0,0,32 26 36S,149 33 43E,NSW,10101.0,MUDGEE RA3,,Issued,32,26,36,149,33,43,32.44333333333333,149.56194444444446
1639,Mudgee Town,2SBSFM,89.9,Retransmission,V,20,OD,100.0,1133199,1911676,11344,Council Site number 2 Mount Misery Near MUDGEE,0,0,0,32 37 2S,149 33 14E,NSW,,,,Issued,32,37,2,149,33,14,32.617222222222225,149.5538888888889
1640,Mudgee Town,,90.9,HPON,M,10,OD,1000.0,10004643,1153545,11345,Translator Site Endicott Hill (Lower Mount Misery) Near MUDGEE,0,0,0,32 36 36S,149 33 55E,NSW,,,,Issued,32,36,36,149,33,55,32.61,149.5652777777778
1641,Mudgee Town,2WPR,99.5,National,M,12,OD,50.0,10002537,1198622,11345,Translator Site Endicott Hill (Lower Mount Misery) Near MUDGEE,0,0,0,32 36 36S,149 33 55E,NSW,,,,Issued,32,36,36,149,33,55,32.61,149.5652777777778
1642,Mudgee Town,2PNN,101.1,National,M,12,OD,50.0,1130958,1565021,11345,Translator Site Endicott Hill (Lower Mount Misery) Near MUDGEE,0,0,0,32 36 36S,149 33 55E,NSW,,,,Issued,32,36,36,149,33,55,32.61,149.5652777777778
1643,Mukinbudin,6MER,90.7,Retransmission,V,15,OD,100.0,1137585,1972404,151303,Broadcast Site 140 North of 163 Strugnell Street MUKINBUDIN,0,0,0,30 54 45S,118 12 13E,WA,,,,Issued,30,54,45,118,12,13,30.912499999999998,118.20361111111112
1644,Mullewa,6ABCRN,107.5,National,M,16,OD,100.0,10000189,1152406,31473,Broadcast Australia Site off Geraldton - Mt Magnet Rd  1.5km SSW of MULLEWA,0,0,0,28 33 4S,115 30 14E,WA,,,,Issued,28,33,4,115,30,14,28.551111111111112,115.5038888888889
1645,Mullumbimby,2MW,103.5,Commercial,M,30,DA,250.0,10014339,1159520,370253,Axicom 50m Lattice Tower Mudges Quarry  Banana Rd  off 2362 Coolamon Scenic Dr OCEAN SHORES,0,0,0,28 31 18S,153 31 22E,NSW,4124.0,MURWILLUMBAH RA1,,Issued,28,31,18,153,31,22,28.521666666666665,153.5227777777778
1646,Mulwala,,92.5,HPON,V,10,OD,10.0,10007979,1154805,10010565,HPON Mast Water Ski Club  156 Melbourne St MULWALA,0,0,0,35 59 42S,146 0 6E,NSW,,,,Issued,35,59,42,146,0,6,35.995,146.00166666666667
1647,Mungallala,4VL,107.1,Commercial,V,15,OD,100.0,10013414,10437431,153596,Nominal Planning Site Water Tower  School Street MUNGALLALA,0,0,0,26 26 38S,147 32 39E,QLD,10218.0,CHARLEVILLE RA1,,Issued,26,26,38,147,32,39,26.44388888888889,147.54416666666665
1648,Mungallala,4VL,107.1,Commercial,M,45,OD,100.0,10013414,1159207,153596,Nominal Planning Site Water Tower  School Street MUNGALLALA,0,0,0,26 26 38S,147 32 39E,QLD,10218.0,CHARLEVILLE RA1,,Expired,26,26,38,147,32,39,26.44388888888889,147.54416666666665
1649,Mungindi,2VM,105.5,Commercial,M,25,OD,1000.0,10008306,1152288,136156,Broadcast Planning Site Cleveland 12 km South Morialta Rd  MUNGINDI MUNGINDI,0,0,0,29 5 57S,149 0 19E,NSW,4135.0,MOREE RA1,,Issued,29,5,57,149,0,19,29.099166666666665,149.0052777777778
1650,Mungindi,2NOW,107.1,Commercial,M,25,OD,1000.0,10008307,1152287,136156,Broadcast Planning Site Cleveland 12 km South Morialta Rd  MUNGINDI MUNGINDI,0,0,0,29 5 57S,149 0 19E,NSW,2994.0,MOREE RA1,,Issued,29,5,57,149,0,19,29.099166666666665,149.0052777777778
1651,Murray Bridge,5MU,96.3,Commercial,M,60,DA,20000.0,12000188,1384992,501707,Broadcast Tower Off Koehler Rd GIFFORD HILL,0,0,0,35 9 7S,139 12 51E,SA,4194.0,MURRAY BRIDGE RA1,,Issued,35,9,7,139,12,51,35.151944444444446,139.21416666666664
1652,Murray Bridge,5EZY,98.7,Commercial,M,60,DA,20000.0,10005489,1170238,501707,Broadcast Tower Off Koehler Rd GIFFORD HILL,0,0,0,35 9 7S,139 12 51E,SA,10361.0,MURRAY BRIDGE RA1,,Issued,35,9,7,139,12,51,35.151944444444446,139.21416666666664
1653,Murray Falls,4KZ,92.3,Commercial,M,30,OD,100.0,10012925,1158568,153465,Broadcast Site Council Water Treatment Plant MURRAY FALLS,0,0,0,18 7 27S,145 48 2E,QLD,4177.0,INNISFAIL RA1,,Issued,18,7,27,145,48,2,18.124166666666667,145.80055555555558
1654,Murray Valley,3PNN,95.9,National,M,101,OD,20000.0,1131109,1916029,11885,Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN,0,0,0,35 28 22S,143 27 21E,VIC,,,,Issued,35,28,22,143,27,21,35.47277777777778,143.45583333333332
1655,Murray Valley,3MIL,102.1,National,M,101,DA,200000.0,10005796,1150233,11885,Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN,0,0,0,35 28 22S,143 27 21E,VIC,,,,Issued,35,28,22,143,27,21,35.47277777777778,143.45583333333332
1656,Murray Valley,3ABCFM,103.7,National,M,101,DA,200000.0,10005794,1150235,11885,Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN,0,0,0,35 28 22S,143 27 21E,VIC,,,,Issued,35,28,22,143,27,21,35.47277777777778,143.45583333333332
1657,Murray Valley,3JJJ,105.3,National,M,101,DA,200000.0,10005792,1153125,11885,Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN,0,0,0,35 28 22S,143 27 21E,VIC,,,,Issued,35,28,22,143,27,21,35.47277777777778,143.45583333333332
1658,Murrayville,3MBR,103.5,Community,V,63,OD,4800.0,10005717,1385225,150969,Broadcast Site 6 km S of MURRAYVILLE,0,0,0,35 19 22S,141 10 28E,VIC,10374.0,MURRAYVILLE RA1,,Issued,35,19,22,141,10,28,35.32277777777778,141.17444444444445
1659,Murrin Murrin,6FMS,94.1,Retransmission,M,12,OD,20.0,10007986,1152885,152654,Broadcast Site MURRIN MURRIN,0,0,0,28 42 34S,121 52 19E,WA,,,,Issued,28,42,34,121,52,19,28.709444444444443,121.87194444444444
1660,Murrin Murrin Open Cut Mine,6ABCRR,105.3,Retransmission,M,12,OD,300.0,10014329,1159201,601880,Broadcast Site Murrin Murrin Mine Site LEONORA,0,0,0,28 47 30S,121 53 42E,WA,,,,Issued,28,47,30,121,53,42,28.791666666666668,121.89500000000001
1661,Murrumbidgee Irrigation Area,2JJJ,96.5,National,M,120,OD,100000.0,10008032,1152938,9921,Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA,0,0,0,34 7 18S,146 14 6E,NSW,,,,Issued,34,7,18,146,14,6,34.12166666666667,146.23499999999999
1662,Murrumbidgee Irrigation Area,2ABCFM,97.3,National,M,120,OD,100000.0,3002001,1198616,9921,Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA,0,0,0,34 7 18S,146 14 6E,NSW,,,,Issued,34,7,18,146,14,6,34.12166666666667,146.23499999999999
1663,Murrumbidgee Irrigation Area,2PNN,98.1,National,M,120,OD,100000.0,10005408,1189263,9921,Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA,0,0,0,34 7 18S,146 14 6E,NSW,,,,Issued,34,7,18,146,14,6,34.12166666666667,146.23499999999999
1664,Murrumbidgee Irrigation Area,2ABCRN,98.9,National,M,120,OD,100000.0,6302001,1198618,9921,Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA,0,0,0,34 7 18S,146 14 6E,NSW,,,,Issued,34,7,18,146,14,6,34.12166666666667,146.23499999999999
1665,Murrumbidgee Irrigation Area,2RVR,100.5,National,M,120,OD,100000.0,3558001,1198624,9921,Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA,0,0,0,34 7 18S,146 14 6E,NSW,,,,Issued,34,7,18,146,14,6,34.12166666666667,146.23499999999999
1666,Murrurundi,2HVR,96.9,National,M,29,OD,80.0,10008761,1155299,6401,Telstra Site Mount Helen off New England Hwy MURRURUNDI,0,0,0,31 43 39S,150 50 38E,NSW,,,,Issued,31,43,39,150,50,38,31.7275,150.8438888888889
1667,Murrurundi,,98.5,HPON,M,15,OD,50.0,10008589,1170014,153057,Broadcast Site Railway Hotel 48 Haydon St MURRURUNDI,0,0,0,31 46 3S,150 50 19E,NSW,,,,Issued,31,46,3,150,50,19,31.7675,150.83861111111113
1668,Murrurundi,2SBSFM,100.1,Retransmission,V,20,OD,100.0,1133573,1925080,6405,Murrurundi Council Site Mount Helen off New England Hwy MURRURUNDI,0,0,0,31 43 41S,150 50 38E,NSW,,,,Issued,31,43,41,150,50,38,31.728055555555553,150.8438888888889
1669,Murrurundi,2ABCRN,104.1,National,M,29,OD,80.0,5813001,1198640,6401,Telstra Site Mount Helen off New England Hwy MURRURUNDI,0,0,0,31 43 39S,150 50 38E,NSW,,,,Issued,31,43,39,150,50,38,31.7275,150.8438888888889
1670,Muswellbrook,2VLY,98.1,Commercial,M,16,DA,20000.0,7663001,1384865,250177,Power-FM Broadcast Site Mount Arthur Near MUSWELLBROOK,0,0,0,32 21 48S,150 51 30E,NSW,7663.0,MUSWELLBROOK RA1,,Issued,32,21,48,150,51,30,32.36333333333334,150.85833333333332
1671,Muswellbrook,,103.3,HPON,M,15,OD,1000.0,10005071,1170015,6361,Broadcast Australia Site Rossgole Lookout ABERDEEN,0,0,0,32 8 30S,150 46 58E,NSW,,,,Issued,32,8,30,150,46,58,32.141666666666666,150.7827777777778
1672,Muswellbrook,2PNN,104.9,National,M,15,OD,16000.0,10007775,1565002,6361,Broadcast Australia Site Rossgole Lookout ABERDEEN,0,0,0,32 8 30S,150 46 58E,NSW,,,,Issued,32,8,30,150,46,58,32.141666666666666,150.7827777777778
1673,Muswellbrook,2HVR,105.7,National,M,13,OD,16000.0,5657001,1198643,6361,Broadcast Australia Site Rossgole Lookout ABERDEEN,0,0,0,32 8 30S,150 46 58E,NSW,,,,Issued,32,8,30,150,46,58,32.141666666666666,150.7827777777778
1674,Muswellbrook,2SBSFM,107.7,Retransmission,V,20,OD,100.0,1132524,1191393,136825,Council Site Rossgole Road ROSSGOLE,0,0,0,32 8 36S,150 46 54E,NSW,,,,Issued,32,8,36,150,46,54,32.14333333333333,150.78166666666667
1675,Mutitjulu,8ABCRN,91.7,Retransmission,V,21,OD,10.0,9197001,1155230,151529,Broadcast Site Rangerville Comm Road MUTITJULU,0,0,0,25 21 5S,131 4 17E,NT,,,,Issued,25,21,5,131,4,17,25.35138888888889,131.0713888888889
1676,Muttaburra,4LRE,97.3,Retransmission,V,30,OD,50.0,1136835,1950049,140255,SES site Cornish Street MUTTABURRA,0,0,0,22 35 40S,144 32 54E,QLD,,,,Issued,22,35,40,144,32,54,22.594444444444445,144.54833333333332
1677,Muttaburra,4SBSFM,100.5,Retransmission,V,30,OD,30.0,1133814,1930087,140255,SES site Cornish Street MUTTABURRA,0,0,0,22 35 40S,144 32 54E,QLD,,,,Issued,22,35,40,144,32,54,22.594444444444445,144.54833333333332
1678,Muttaburra,4ABCRN,107.7,National,M,49,OD,50.0,10003884,1198775,151637,BAI Comms Site Hospital Hill  Lot 39 Lord St MUTTABURRA,0,0,0,22 35 54S,144 32 9E,QLD,,,,Issued,22,35,54,144,32,9,22.598333333333333,144.53583333333333
1679,Myrtleford,3NE,90.1,Retransmission,V,15,OD,50.0,10010169,1157701,41099,Lookout Hill Lookout Road MYRTLEFORD,0,0,0,36 33 39S,146 44 6E,VIC,,,,Issued,36,33,39,146,44,6,36.56083333333333,146.73499999999999
1680,Myrtleford,3MRR,91.7,National,M,19,OD,50.0,10003769,1198451,41099,Lookout Hill Lookout Road MYRTLEFORD,0,0,0,36 33 39S,146 44 6E,VIC,,,,Issued,36,33,39,146,44,6,36.56083333333333,146.73499999999999
1681,Myrtleford,3SBSFM,97.3,Retransmission,M,25,OD,100.0,1131585,1186128,12002,Allcom Site 14.5 km SE of Beechworth MT STANLEY,0,0,0,36 26 42S,146 48 11E,VIC,,,,Issued,36,26,42,146,48,11,36.44499999999999,146.80305555555557
1682,Nambour,4ABCFM,88.7,National,M,34,DA,20000.0,3016002,1150296,16046,Broadcast Australia Site 93 Dulong Road DULONG,0,0,0,26 37 56S,152 54 40E,QLD,,,,Issued,26,37,56,152,54,40,26.63222222222222,152.91111111111113
1683,Nambour,4JJJ,89.5,National,M,34,DA,20000.0,4179002,1150297,16046,Broadcast Australia Site 93 Dulong Road DULONG,0,0,0,26 37 56S,152 54 40E,QLD,,,,Issued,26,37,56,152,54,40,26.63222222222222,152.91111111111113
1684,Nambour,4SCR,90.3,National,M,34,DA,20000.0,4236001,1150300,16046,Broadcast Australia Site 93 Dulong Road DULONG,0,0,0,26 37 56S,152 54 40E,QLD,,,,Issued,26,37,56,152,54,40,26.63222222222222,152.91111111111113
1685,Nambour,4MCY,91.1,Commercial,M,40,DA,10000.0,10008223,1170853,141346,TXA tower Cnr Bald Knob Road and Landsborough-Maleny Road BALD KNOB,0,0,0,26 47 24S,152 55 6E,QLD,1150116.0,NAMBOUR RA1,,Issued,26,47,24,152,55,6,26.790000000000003,152.91833333333332
1686,Nambour,4SEE,91.9,Commercial,M,40,DA,10000.0,10004669,1151461,15894,Regional broadcaster tower Cnr Bald Knob Road and Landsborough-Maleny Road BALD KNOB,0,0,0,26 47 24S,152 55 6E,QLD,10307.0,NAMBOUR RA1,,Issued,26,47,24,152,55,6,26.790000000000003,152.91833333333332
1687,Nambour,4SSS,92.7,Commercial,M,40,DA,10000.0,4184601,1384874,151471,Broadcast Site BALD KNOB,0,0,0,26 47 25S,152 55 7E,QLD,4184.0,NAMBOUR RA1,,Issued,26,47,25,152,55,7,26.790277777777778,152.9186111111111
1688,Nambour,4PNN,94.5,National,M,34,DA,20000.0,1131209,1969850,16046,Broadcast Australia Site 93 Dulong Road DULONG,0,0,0,26 37 56S,152 54 40E,QLD,,,,Issued,26,37,56,152,54,40,26.63222222222222,152.91111111111113
1689,Nambour,4SFM,104.9,Community,M,40,OD,3000.0,10009958,1170732,151471,Broadcast Site BALD KNOB,0,0,0,26 47 25S,152 55 7E,QLD,1150113.0,NAMBOUR RA2,,Issued,26,47,25,152,55,7,26.790277777777778,152.9186111111111
1690,Nambour,4CLG,106.5,Community,M,10,DA,2000.0,10009956,10259680,15891,Radio Rhema Site 18 Eagles Nest Court BALD KNOB,0,0,0,26 46 43S,152 54 50E,QLD,1150720.0,NAMBOUR RA2,,Issued,26,46,43,152,54,50,26.77861111111111,152.9138888888889
1691,Nambucca Heads,2NVR,105.9,Community,M,10,DA,2000.0,5017001,1385146,7646,N.R.E. Tower Building on Southern Edge  21 km SSW of Nambucca Heads MOUNT YARRAHAPINNI,0,0,0,30 48 50S,152 55 10E,NSW,5017.0,NAMBUCCA HEADS RA1,,Issued,30,48,50,152,55,10,30.81388888888889,152.91944444444442
1692,Nammuldi Mine,6ABCRN,89.7,Retransmission,V,30,OD,130.0,1137234,1960715,141260,Bcast Mast  Rio Tinto Site  NAMMULDI MINE,0,0,0,22 24 39S,117 24 59E,WA,,,,Issued,22,24,39,117,24,59,22.410833333333333,117.41638888888889
1693,Nammuldi Mine,6ABCRR,91.3,Retransmission,V,30,OD,130.0,1137235,1960716,141260,Bcast Mast  Rio Tinto Site  NAMMULDI MINE,0,0,0,22 24 39S,117 24 59E,WA,,,,Issued,22,24,39,117,24,59,22.410833333333333,117.41638888888889
1694,Nammuldi Mine,6JJJ,92.9,Retransmission,V,30,OD,130.0,1137236,1960717,141260,Bcast Mast  Rio Tinto Site  NAMMULDI MINE,0,0,0,22 24 39S,117 24 59E,WA,,,,Issued,22,24,39,117,24,59,22.410833333333333,117.41638888888889
1695,Nammuldi Mine,6FMS,94.5,Retransmission,V,30,OD,130.0,1137237,1960718,141260,Bcast Mast  Rio Tinto Site  NAMMULDI MINE,0,0,0,22 24 39S,117 24 59E,WA,,,,Issued,22,24,39,117,24,59,22.410833333333333,117.41638888888889
1696,Nammuldi Mine,6SAT,97.7,Retransmission,V,30,OD,130.0,1137238,1960719,141260,Bcast Mast  Rio Tinto Site  NAMMULDI MINE,0,0,0,22 24 39S,117 24 59E,WA,,,,Issued,22,24,39,117,24,59,22.410833333333333,117.41638888888889
1697,Nannup,6ABCRR,98.1,National,V,38,OD,8.0,10002270,1198497,28026,Broadcast Site Dunnet Rd NANNUP,0,0,0,33 59 8S,115 46 9E,WA,,,,Issued,33,59,8,115,46,9,33.98555555555556,115.76916666666666
1698,Nannup,6ABCRN,98.9,National,V,38,OD,8.0,10002271,1198500,28026,Broadcast Site Dunnet Rd NANNUP,0,0,0,33 59 8S,115 46 9E,WA,,,,Issued,33,59,8,115,46,9,33.98555555555556,115.76916666666666
1699,Nannup,6BY,101.3,Retransmission,V,20,OD,10.0,12000246,10238697,10004838,Council Tower Shire Works Depot  Lot 220  Kearney St NANNUP,0,0,0,33 58 54S,115 45 38E,WA,,,,Issued,33,58,54,115,45,38,33.98166666666667,115.76055555555556
1700,Nannup,6BET,102.1,Retransmission,V,20,OD,10.0,12000247,10238715,10004838,Council Tower Shire Works Depot  Lot 220  Kearney St NANNUP,0,0,0,33 58 54S,115 45 38E,WA,,,,Issued,33,58,54,115,45,38,33.98166666666667,115.76055555555556
1701,Naracoorte,5TCB,89.7,Community,M,20,OD,1500.0,10010714,1159050,23720,Council Site off Smith St and Wimmera Hwy  3km ENE of NARACOORTE,0,0,0,36 57 3S,140 46 10E,SA,10373.0,BORDERTOWN RA1,,Issued,36,57,3,140,46,10,36.950833333333335,140.76944444444445
1702,Naracoorte,5RCB,99.3,Community,M,20,OD,100.0,10010698,1171737,141682,Amateur Radio Club Tower Blackwell Road NARACOORTE,0,0,0,36 58 51S,140 46 16E,SA,1150784.0,MT GAMBIER RA1,,Issued,36,58,51,140,46,16,36.98083333333334,140.7711111111111
1703,Naracoorte,5SEF,100.9,Commercial,M,20,OD,100.0,10010529,1155311,23720,Council Site off Smith St and Wimmera Hwy  3km ENE of NARACOORTE,0,0,0,36 57 3S,140 46 10E,SA,10312.0,MT GAMBIER RA1,,Issued,36,57,3,140,46,10,36.950833333333335,140.76944444444445
1704,Narembeen,6ABCRN,107.7,National,M,15,OD,50.0,10000174,1152404,28860,Broadcast Site adj to High School NAREMBEEN,0,0,0,32 3 45S,118 23 24E,WA,,,,Issued,32,3,45,118,23,24,32.0625,118.39
1705,Narooma,2EAR,102.9,Community,M,20,OD,100.0,1772002,1385134,133903,Water Tower Hillcrest Ave NORTH NAROOMA,0,0,0,36 12 21S,150 7 6E,NSW,1772.0,MORUYA RA1,,Issued,36,12,21,150,7,6,36.20583333333334,150.11833333333334
1706,Narooma,,106.9,HPON,M,10,OD,100.0,10008513,1170206,9120,Broadcast Site BUCKERIDGE LOOKOUT,0,0,0,36 11 44S,150 5 1E,NSW,,,,Issued,36,11,44,150,5,1,36.19555555555555,150.0836111111111
1707,Narrabri,2MAX,91.3,Community,M,75,DA,10000.0,10008103,1170360,35653,Broadcast Australia Site  MOUNT DOWE,0,0,0,30 17 4S,150 10 3E,NSW,1150088.0,NARRABRI RA1,,Issued,30,17,4,150,10,3,30.284444444444446,150.1675
1708,Narrandera,2NAR,91.1,Community,M,35,OD,150.0,1133373,1171691,35613,Narrandera Shire Council 51m Lattice Tower Water Reservoir  Cnr Gordon & Broad St NARRANDERA,0,0,0,34 45 4S,146 34 3E,NSW,1130099.0,NARRANDERA RA1,,Issued,34,45,4,146,34,3,34.75111111111111,146.5675
1709,Narrandera,2SBSFM,93.5,Retransmission,V,25,OD,100.0,1131526,1188098,35613,Narrandera Shire Council 51m Lattice Tower Water Reservoir  Cnr Gordon & Broad St NARRANDERA,0,0,0,34 45 4S,146 34 3E,NSW,,,,Issued,34,45,4,146,34,3,34.75111111111111,146.5675
1710,Narrikup,6AAY,104.1,Retransmission,V,4,OD,5.0,12000785,11020848,10021744,Fletcher International Abattoir Factory Lot 5216 Settlement Road NARRIKUP,0,0,0,34 50 8S,117 47 29E,WA,,,,Issued,34,50,8,117,47,29,34.83555555555556,117.79138888888889
1711,Narrogin,6ABCFM,92.5,National,M,25,OD,2000.0,10010599,1156903,28235,Telstra Microwave Site off Boxsell Road NARROGIN,0,0,0,32 52 57S,117 11 48E,WA,,,,Issued,32,52,57,117,11,48,32.8825,117.19666666666667
1712,Narrogin,6NAN,100.5,Commercial,V,60,OD,5000.0,10005726,1150788,601320,FM Mast  Radio West Site 219 Narrogin Valley Road NARROGIN VALLEY,0,0,0,32 57 38S,117 12 58E,WA,10079.0,NARROGIN RA1,,Issued,32,57,38,117,12,58,32.96055555555556,117.21611111111112
1713,Narromine,2DBO,94.9,Commercial,M,30,OD,10.0,1137741,10407842,306271,Water Reservoir Cnr Nymagee and Temoin Streets NARROMINE,0,0,0,32 13 58S,148 14 34E,NSW,10053.0,DUBBO RA1,,Issued,32,13,58,148,14,34,32.23277777777778,148.24277777777777
1714,Narwee,2NBC,90.1,Community,M,40,DA,200.0,3050001,1385143,151082,Broadcast Site Water Tower PENSHURST,0,0,0,33 58 4S,151 5 27E,NSW,3050.0,NARWEE RA1,,Issued,33,58,4,151,5,27,33.967777777777776,151.09083333333334
1715,NE Tasmania,7JJJ,90.9,National,M,70,DA,190000.0,10012742,1150542,33804,Broadcast Australia Tower  MT BARROW,0,0,0,41 23 30S,147 25 34E,TAS,,,,Issued,41,23,30,147,25,34,41.391666666666666,147.4261111111111
1716,NE Tasmania,7NT,91.7,National,M,70,DA,190000.0,10013768,1148453,33804,Broadcast Australia Tower  MT BARROW,0,0,0,41 23 30S,147 25 34E,TAS,,,,Issued,41,23,30,147,25,34,41.391666666666666,147.4261111111111
1717,NE Tasmania,7PNN,92.5,National,M,70,DA,190000.0,10011368,1158417,33804,Broadcast Australia Tower  MT BARROW,0,0,0,41 23 30S,147 25 34E,TAS,,,,Issued,41,23,30,147,25,34,41.391666666666666,147.4261111111111
1718,NE Tasmania,7ABCFM,93.3,National,M,70,DA,190000.0,3029601,1150193,33804,Broadcast Australia Tower  MT BARROW,0,0,0,41 23 30S,147 25 34E,TAS,,,,Issued,41,23,30,147,25,34,41.391666666666666,147.4261111111111
1719,NE Tasmania,7ABCRN,94.1,National,M,70,DA,190000.0,5570501,1150192,33804,Broadcast Australia Tower  MT BARROW,0,0,0,41 23 30S,147 25 34E,TAS,,,,Issued,41,23,30,147,25,34,41.391666666666666,147.4261111111111
1720,Nebo,4MKY,89.9,Commercial,M,25,OD,250.0,10013239,1159629,18733,Telstra Radio Terminal Smiths Hill 6km NNE of NEBO,0,0,0,21 38 1S,148 42 23E,QLD,1964.0,MACKAY RA1,,Issued,21,38,1,148,42,23,21.63361111111111,148.70638888888888
1721,Nebo,4MMK,92.3,Commercial,M,25,OD,250.0,10013132,10407988,18733,Telstra Radio Terminal Smiths Hill 6km NNE of NEBO,0,0,0,21 38 1S,148 42 23E,QLD,1150018.0,MACKAY RA1,,Issued,21,38,1,148,42,23,21.63361111111111,148.70638888888888
1722,Nebo,4SBSFM,94.7,Retransmission,V,30,DA,50.0,1131057,10168071,402937,Water Tower NEBO,0,0,0,21 41 47S,148 41 47E,QLD,,,,Issued,21,41,47,148,41,47,21.69638888888889,148.6963888888889
1723,Newcastle,2RFM,99.7,Community,M,120,DA,10000.0,10007610,1170097,6112,Gencom Site 1 Sugarloaf  Range  Sugarloaf Dam Access Rd SUGARLOAF STATE CONSERVATION AREA,0,0,0,32 56 41S,151 30 57E,NSW,1150030.0,NEWCASTLE RA2,,Issued,32,56,41,151,30,57,32.94472222222222,151.51583333333335
1724,Newcastle,2RPH,100.5,Community,M,134,OD,4000.0,10014598,1187963,5839,Broadcast Australia Site  Mt Sugarloaf 5A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 31S,151 32 18E,NSW,5157.0,NSW COMMUNITY RA1,,Issued,32,53,31,151,32,18,32.89194444444444,151.53833333333333
1725,Newcastle,2JJJ,102.1,National,M,134,OD,80000.0,4000001,1198631,5839,Broadcast Australia Site  Mt Sugarloaf 5A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 31S,151 32 18E,NSW,,,,Issued,32,53,31,151,32,18,32.89194444444444,151.53833333333333
1726,Newcastle,2KKO,102.9,Commercial,M,57,DA,4000.0,4117001,10276955,5838,NBN TV Site Mt Sugarloaf  3A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 25S,151 32 20E,NSW,4117.0,NEWCASTLE RA1,,Issued,32,53,25,151,32,20,32.890277777777776,151.5388888888889
1727,Newcastle,2KKO,102.9,Commercial,M,94,DA,8000.0,4117001,10276955,5838,NBN TV Site Mt Sugarloaf  3A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 25S,151 32 20E,NSW,4117.0,NEWCASTLE RA1,,Issued,32,53,25,151,32,20,32.890277777777776,151.5388888888889
1728,Newcastle,2NUR,103.7,Community,M,120,DA,10000.0,10008577,1172019,5838,NBN TV Site Mt Sugarloaf  3A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 25S,151 32 20E,NSW,3053.0,NEWCASTLE RA2,,Issued,32,53,25,151,32,20,32.890277777777776,151.5388888888889
1729,Newcastle,2NEW,105.3,Commercial,M,85,DA,20000.0,197001,1384859,5838,NBN TV Site Mt Sugarloaf  3A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 25S,151 32 20E,NSW,197.0,NEWCASTLE RA1,,Issued,32,53,25,151,32,20,32.890277777777776,151.5388888888889
1730,Newcastle,2ABCFM,106.1,National,M,134,OD,80000.0,3003001,1198646,5839,Broadcast Australia Site  Mt Sugarloaf 5A Mount Sugarloaf Rd WEST WALLSEND,0,0,0,32 53 31S,151 32 18E,NSW,,,,Issued,32,53,31,151,32,18,32.89194444444444,151.53833333333333
